Respondent ID,Start Date,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Do you think you will participate in the 2020 presidential primary?,Are you a registered voter?,Which race/ethnicity best describes you? (Please choose only one.),What best describes your political beliefs?,Age,Gender,Household Income,Region,Device Type
10675996722,2019-04-19 17:47:20,Fmr. V.P. Joe Biden,,,,,,,,,,,,Rep. Tim Ryan,,,,South Bend Mayor Pete Buttigieg,,,,,,,,,,,,,,,,,,,,,Rep. Tim Ryan,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,No,Black or African American,Moderately conservative,18-29,Male,$10000-$24999,Middle Atlantic,iOS Phone / Tablet
10675996325,2019-04-19 17:46:57,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Very liberal,18-29,Male,$0-$9999,Middle Atlantic,iOS Phone / Tablet
10675995959,2019-04-19 17:46:41,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,,,I don't know or I'd rather not say,Yes,White or Caucasian,Slightly conservative,,,,,
10675994077,2019-04-19 17:44:59,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,Fmr. Gov. John Hickenlooper,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Marianne Williamson,,,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,Fmr. Gov. John Hickenlooper,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Very liberal,30-44,Female,$100000-$124999,East South Central,Android Phone / Tablet
10675993466,2019-04-19 17:44:27,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,Fmr. Georgia Dem. Leader Stacey Abrams,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Neither liberal nor conservative,30-44,Female,$50000-$74999,Pacific,iOS Phone / Tablet
10675991557,2019-04-19 17:42:37,Fmr. V.P. Joe Biden,,Gov. Steve Bullock,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,,Rep. John Delaney,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,Gov. Steve Bullock,,,,,,,,,,,,,,,,,,,,,,,I don't know or I'd rather not say,No,White or Caucasian,Moderately conservative,30-44,Female,$25000-$49999,West South Central,iOS Phone / Tablet
10675991349,2019-04-19 17:42:31,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,Fmr. Gov. John Hickenlooper,Gov. Jay Inslee,Fmr Secretary of State John Kerry,Sen. Amy Klobuchar,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,Andrew Yang,,,,Rep. Eric Swalwell,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,Fmr. Gov. John Hickenlooper,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Moderately liberal,> 60,Male,$75000-$99999,East North Central,iOS Phone / Tablet
10675988884,2019-04-19 17:40:19,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I don't know or I'd rather not say,Yes,Asian or Asian American,Neither liberal nor conservative,18-29,Female,Prefer not to answer,East North Central,iOS Phone / Tablet
10675987706,2019-04-19 17:38:52,,,,,,,,Fmr. Gov. John Hickenlooper,,,,Fmr. Rep. Beto O'Rourke,,,Sen. Elizabeth Warren,,,Marianne Williamson,,Rep. Seth Moulton,,,,,,,,,,,,,Fmr. Gov. John Hickenlooper,,,,,,,Sen. Elizabeth Warren,,,,,Rep. Seth Moulton,,,,,,,,,,,,,Fmr. Gov. John Hickenlooper,,,,,,,Sen. Elizabeth Warren,,,Marianne Williamson,,,,,,,,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Unsure / Don’t know,Native Hawaiian or other Pacific Islander,Moderately liberal,18-29,Female,Prefer not to answer,West North Central,iOS Phone / Tablet
10675984541,2019-04-19 17:36:37,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,,,,Fmr. Georgia Dem. Leader Stacey Abrams,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,,,,Fmr. Georgia Dem. Leader Stacey Abrams,,,,Yes I will likely vote in my state's Republican primary or caucus,Yes,White or Caucasian,I don't know or I'd rather not say,45-60,Female,$25000-$49999,South Atlantic,iOS Phone / Tablet
10675983358,2019-04-19 17:34:35,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,I don't know or I'd rather not say,Unsure / Don’t know,Hispanic or Latino,I don't know or I'd rather not say,18-29,Female,$25000-$49999,East North Central,iOS Phone / Tablet
10675982847,2019-04-19 17:35:04,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,I don't know or I'd rather not say,No,White or Caucasian,Neither liberal nor conservative,18-29,Male,$200000+,Middle Atlantic,iOS Phone / Tablet
10675982782,2019-04-19 17:35:15,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,Sen. Amy Klobuchar,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,,,,Fmr. Georgia Dem. Leader Stacey Abrams,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Moderately liberal,> 60,Female,Prefer not to answer,Mountain,iOS Phone / Tablet
10675981542,2019-04-19 17:32:13,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,Sen. Kirsten Gillibrand,,,,,Fmr Secretary of State John Kerry,,,,,Sen. Elizabeth Warren,,,,,,,,,,,I don't know or I'd rather not say,Yes,White or Caucasian,Slightly liberal,18-29,Female,$50000-$74999,West North Central,iOS Phone / Tablet
10675979711,2019-04-19 17:32:02,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,Yes I will likely vote in my state's Republican primary or caucus,Yes,White or Caucasian,Very conservative,18-29,Male,Prefer not to answer,East North Central,Android Phone / Tablet
10675979453,2019-04-19 17:32:14,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,I don't know or I'd rather not say,No,White or Caucasian,I don't know or I'd rather not say,18-29,Female,$10000-$24999,South Atlantic,iOS Phone / Tablet
10675977069,2019-04-19 17:30:10,,,,,,,,Fmr. Gov. John Hickenlooper,,,,Fmr. Rep. Beto O'Rourke,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,I don't know or I'd rather not say,Unsure / Don’t know,Another race,I don't know or I'd rather not say,18-29,Male,$10000-$24999,Pacific,iOS Phone / Tablet
10675977023,2019-04-19 17:30:09,Fmr. V.P. Joe Biden,,,,,,,Fmr. Gov. John Hickenlooper,,,,,Rep. Tim Ryan,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Marianne Williamson,,Rep. Seth Moulton,Sen. Michael Bennet,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,Rep. Seth Moulton,Sen. Michael Bennet,,,,,,,,,,,,Fmr. Gov. John Hickenlooper,,,,,Rep. Tim Ryan,,Sen. Elizabeth Warren,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,Asian or Asian American,Moderately liberal,18-29,Male,$0-$9999,Middle Atlantic,iOS Phone / Tablet
10675975959,2019-04-19 17:28:54,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,,,,Fmr. Georgia Dem. Leader Stacey Abrams,Rep. Eric Swalwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,Fmr. Georgia Dem. Leader Stacey Abrams,Rep. Eric Swalwell,,South Bend Mayor Pete Buttigieg,Yes I will likely vote in my state's Republican primary or caucus,Yes,White or Caucasian,Very conservative,45-60,Male,$100000-$124999,East North Central,Android Phone / Tablet
10675973703,2019-04-19 17:27:11,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,Sen. Amy Klobuchar,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,Marianne Williamson,,,,Fmr. Georgia Dem. Leader Stacey Abrams,,,,,,,,,,Sen. Kamala Harris,,,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,Fmr. Georgia Dem. Leader Stacey Abrams,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Very liberal,45-60,Male,$10000-$24999,Pacific,Android Phone / Tablet
10675971639,2019-04-19 17:25:34,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,,,Sen. Kamala Harris,,,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,,,,,,,,,,,,South Bend Mayor Pete Buttigieg,,,,,,,Sen. Kamala Harris,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Moderately liberal,> 60,Male,$100000-$124999,Mountain,iOS Phone / Tablet
10675967301,2019-04-19 17:21:57,Fmr. V.P. Joe Biden,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,Yes I will likely vote in my state's Republican primary or caucus,Yes,Hispanic or Latino,Slightly conservative,18-29,Female,$10000-$24999,Mountain,iOS Phone / Tablet
10675967196,2019-04-19 17:21:29,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,,Sen. Elizabeth Warren,,,,,,,,,,,,Sen. Cory Booker,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,,Sen. Elizabeth Warren,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Moderately conservative,45-60,Female,$75000-$99999,East South Central,iOS Phone / Tablet
10675966311,2019-04-19 17:21:12,,,,,,Rep. Tulsi Gabbard,,,,,,,,,,,,,,,,,,Rep. Seth Moulton,,,,,,,Rep. Tulsi Gabbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rep. Seth Moulton,,Yes I will likely vote in my state's Republican primary or caucus,Yes,Hispanic or Latino,Slightly conservative,45-60,Male,$200000+,Middle Atlantic,Android Phone / Tablet
10675965766,2019-04-19 17:20:11,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,Yes I will likely vote in my state's Republican primary or caucus,Yes,American Indian or Alaska Native,Moderately conservative,45-60,Female,Prefer not to answer,West South Central,iOS Phone / Tablet
10675965354,2019-04-19 17:17:21,Fmr. V.P. Joe Biden,,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Neither liberal nor conservative,45-60,Male,$175000-$199999,East South Central,Android Phone / Tablet
10675964250,2019-04-19 17:19:27,,Sen. Cory Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Cory Booker,,,,,,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,No,Black or African American,I don't know or I'd rather not say,,,,,
10675964224,2019-04-19 17:19:00,Fmr. V.P. Joe Biden,,,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,,,,,,,,,,,,,I don't know or I'd rather not say,Yes,White or Caucasian,Neither liberal nor conservative,18-29,Male,$25000-$49999,South Atlantic,Android Phone / Tablet
10675962486,2019-04-19 17:17:45,Fmr. V.P. Joe Biden,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Republican primary or caucus,Yes,White or Caucasian,Very liberal,18-29,Male,$10000-$24999,Mountain,iOS Phone / Tablet
10675962138,2019-04-19 17:17:23,,,,Fmr. HUD Secretary Julian Castro,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,Fmr. HUD Secretary Julian Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,No,Hispanic or Latino,Neither liberal nor conservative,18-29,Female,Prefer not to answer,South Atlantic,Android Phone / Tablet
10675960642,2019-04-19 16:47:24,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,,,Sen. Michael Bennet,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Slightly conservative,18-29,Female,$0-$9999,West North Central,iOS Phone / Tablet
10675960580,2019-04-19 17:16:26,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,I don't know or I'd rather not say,Unsure / Don’t know,White or Caucasian,Very conservative,> 60,Male,$25000-$49999,West North Central,iOS Phone / Tablet
10675960477,2019-04-19 17:16:25,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,Black or African American,Neither liberal nor conservative,18-29,Male,$75000-$99999,Mountain,iOS Phone / Tablet
10675955206,2019-04-19 17:12:11,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,I don't know or I'd rather not say,Yes,White or Caucasian,Neither liberal nor conservative,18-29,Male,Prefer not to answer,Mountain,Android Phone / Tablet
10675951657,2019-04-19 17:08:47,,,Gov. Steve Bullock,Fmr. HUD Secretary Julian Castro,,,,Fmr. Gov. John Hickenlooper,Gov. Jay Inslee,,,,,,,Rep. John Delaney,,,Andrew Yang,,Sen. Michael Bennet,,Rep. Eric Swalwell,,,,,,Fmr. HUD Secretary Julian Castro,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. HUD Secretary Julian Castro,,,,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,No,White or Caucasian,Very liberal,18-29,Male,$10000-$24999,Middle Atlantic,Android Phone / Tablet
10675943762,2019-04-19 17:03:10,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,I don't know or I'd rather not say,Yes,White or Caucasian,Moderately conservative,30-44,Female,$0-$9999,South Atlantic,iOS Phone / Tablet
10675943439,2019-04-19 17:03:01,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,Yes I will likely vote in my state's Republican primary or caucus,Yes,White or Caucasian,Moderately conservative,18-29,Female,$0-$9999,East North Central,iOS Phone / Tablet
10675942648,2019-04-19 17:01:40,Fmr. V.P. Joe Biden,,,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,Andrew Yang,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,,,,,,,,,,,,South Bend Mayor Pete Buttigieg,,,,,,,Sen. Kamala Harris,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,Hispanic or Latino,Very liberal,18-29,Female,Prefer not to answer,Pacific,Android Phone / Tablet
10675938859,2019-04-19 16:59:29,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,Fmr Secretary of State John Kerry,,,,,Sen. Elizabeth Warren,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Slightly liberal,18-29,Male,$25000-$49999,West North Central,Android Phone / Tablet
10675936811,2019-04-19 16:58:05,Fmr. V.P. Joe Biden,,,Fmr. HUD Secretary Julian Castro,,,Sen. Kamala Harris,,,,,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,Sen. Bernie Sanders,,Rep. John Delaney,South Bend Mayor Pete Buttigieg,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,South Bend Mayor Pete Buttigieg,Fmr. V.P. Joe Biden,,,,,,Sen. Kamala Harris,,,,,,,,,,,,,,,,,,,Yes I will likely vote in my state's Democratic primary or caucus,Yes,White or Caucasian,Moderately liberal,18-29,Female,$0-$9999,Middle Atlantic,iOS Phone / Tablet
