Respondent ID,Start Date,Do you think you will participate in the 2020 presidential primary?,What best describes your political beliefs?,Are you a registered voter?,Which race/ethnicity best describes you? (Please choose only one.),Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Setting aside how you feel about him or your overall agreement with his policies what is something you like most about Donald Trump or his presidency?,Setting aside how you feel about him or your overall agreement with his policies what is something you dislike most about Donald Trump or his presidency?,Setting aside how you feel about him or your overall agreement with his policies what is something you like most about Sen. Bernie Sanders or his candidacy?,Who do you think you will vote for in the 2020 general election?,If one of your preferred candidates doesn't win the Democratic nomination what would you do?,In what ZIP code is your home located? (enter 5-digit ZIP code; for example 00544 or 94305),Age,Gender,Household Income,Region,Device Type
11354931579,2020-02-18 17:12:02,Yes I will likely vote in my state's Democratic primary or caucus,Neither liberal nor conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,,,,,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,,,,,South Bend Mayor Pete Buttigieg,,,,,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,,South Bend Mayor Pete Buttigieg,,,,it will end at some point,treatment of the environment,possibly changing the healthcare system,Probably the Democratic nominee,I would definitely still support the Democratic nominee,7621,30-44,Male,$125000-$149999,Middle Atlantic,Android Phone / Tablet
11354929782,2020-02-18 17:12:15,Yes I will likely vote in my state's Democratic primary or caucus,Moderately conservative,Yes,White or Caucasian,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,Nothing at all,Everything I mean Everything,The fact he is honest,Probably the Democratic nominee,I would definitely still support the Democratic nominee,21009,30-44,Male,$100000-$124999,South Atlantic,iOS Phone / Tablet
11354927881,2020-02-18 17:12:07,Yes I will likely vote in my state's Republican primary or caucus,I don't know or I'd rather not say,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,Nothing,Nothing,Na,Probably the Republican nominee,,72701,45-60,Female,$10000-$24999,West South Central,iOS Phone / Tablet
11354926873,2020-02-18 17:13:38,Yes I will likely vote in my state's Republican primary or caucus,Moderately conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,Sen. Elizabeth Warren,,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,He is not a politician and he is making this country better despite the country dissolving work of typical politicians both Republican and Democratic,He talks too much,Absolutely nothing,Probably the Republican nominee,,74134,45-60,Male,$75000-$99999,West South Central,Android Phone / Tablet
11354923354,2020-02-18 17:10:22,I don't know or I'd rather not say,Moderately liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,,,,,,,,honestly nothing,he's a disgusting pig,his financial plans,Probably the Democratic nominee,I would definitely still support the Democratic nominee,17319,18-29,Female,$125000-$149999,Middle Atlantic,Android Phone / Tablet
11354923116,2020-02-18 17:10:35,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,,,Sen. Elizabeth Warren,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,Sen. Bernie Sanders,,,,,,Nothing,Everything,His approach to healthcare.,Probably the Republican nominee,,35226,30-44,Female,$125000-$149999,East South Central,iOS Phone / Tablet
11354922227,2020-02-18 16:58:14,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Slightly liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,South Bend Mayor Pete Buttigieg,,Rep. Tulsi Gabbard,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,South Bend Mayor Pete Buttigieg,,,,Keep the interest rates down.,He has the maturity an 8 year old,He wants to help people.,Probably the Democratic nominee,I would definitely still support the Democratic nominee,15108,> 60,Female,$50000-$74999,Middle Atlantic,iOS Phone / Tablet
11354921449,2020-02-18 17:07:27,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,,,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,South Bend Mayor Pete Buttigieg,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,,,South Bend Mayor Pete Buttigieg,Tom Steyer,,,Nothing,Criminality,Democratic Socialist,Probably the Democratic nominee,I would definitely still support the Democratic nominee,46240,> 60,Male,$75000-$99999,East North Central,iOS Phone / Tablet
11354920146,2020-02-18 17:10:31,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,White or Caucasian,,,,,,,Tom Steyer,,,,,,,,,Tom Steyer,,,,,,,,,Tom Steyer,,,,,,,,,Tom Steyer,,,,,,,,,Tom Steyer,,,He ducks,He sucks,None,Probably the Democratic nominee,I would probably still support the Democratic nominee,60061,> 60,Male,$50000-$74999,East North Central,iOS Phone / Tablet
11354919060,2020-02-18 13:34:16,Yes I will likely vote in my state's Republican primary or caucus,Very conservative,No,White or Caucasian,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,Grest,Nothing,Nothing,I'm not sure at this time,I would definitely not support the Democratic nominee,32211,45-60,Female,$0-$9999,South Atlantic,iOS Phone / Tablet
11354918313,2020-02-18 17:05:43,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,South Bend Mayor Pete Buttigieg,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,Tom Steyer,,,not being a politician,twittet,nothing,Probably the Republican nominee,,23518,> 60,Female,$75000-$99999,South Atlantic,Android Phone / Tablet
11354917945,2020-02-18 17:04:55,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,Sen. Amy Klobuchar,,Sen. Elizabeth Warren,,,,South Bend Mayor Pete Buttigieg,,,,,,,Tom Steyer,,,,,Sen. Amy Klobuchar,,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,,Rep. Tulsi Gabbard,,,,,Tom Steyer,,,During his first term there has been growth in the stock market. But that is not all due to Trumps work it just gets associated with him.,Loosening of environmental regulations. We are taking a huge step backwards. His tax breaks did not bring the relief to the low and middle class like expected they better served the upper class and corporations.,Taxing fairly and using those taxes to help pay for health or school.,Probably the Democratic nominee,I would definitely still support the Democratic nominee,60148,30-44,Female,$150000-$174999,East North Central,iOS Phone / Tablet
11354917215,2020-02-18 17:03:29,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Moderately conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,All that he has done to protect us.   Boost the military.  Helped the job situation.,Tweeting too much,Nothing.  He is too old,Probably the Republican nominee,,54756,> 60,Female,$50000-$74999,East North Central,iOS Phone / Tablet
11354917177,2020-02-18 17:08:19,Yes I will likely vote in my state's Democratic primary or caucus,Slightly liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,Sen. Amy Klobuchar,,Sen. Elizabeth Warren,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Nothing,Everything,He has good ideas about health care,Probably the Democratic nominee,I would definitely still support the Democratic nominee,33637,30-44,Female,$75000-$99999,South Atlantic,iOS Phone / Tablet
11354912721,2020-02-18 17:04:33,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Bernie Sanders,,,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,,Sen. Elizabeth Warren,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,South Bend Mayor Pete Buttigieg,,,,Sen. Bernie Sanders,,,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,nothing not a single thing. he is a monster and a bully and has corrupted an already broken system. lock him up!!,everything. he is a human turd made flesh. he is a fascist and a dictator. LOCK HIM UP,he is NOT under the control of billionaires or right wing interests. he cares about the future of our country and our planet!,Probably the Democratic nominee,I would definitely still support the Democratic nominee,97202,30-44,Male,$100000-$124999,Pacific,Android Phone / Tablet
11354912368,2020-02-18 16:57:37,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,Black or African American,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,South Bend Mayor Pete Buttigieg,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,,,,Rep. Tulsi Gabbard,,,,,,,,Melania trump,hes a liar. dose not respect  American values,he wants change  medicare for  all,Probably the Democratic nominee,I would definitely still support the Democratic nominee,60506,45-60,Male,$100000-$124999,East North Central,Android Phone / Tablet
11354911218,2020-02-18 17:05:00,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,Nothing,His whole attitude,His stance on women's rights,Probably the Democratic nominee,I would definitely still support the Democratic nominee,2343,45-60,Female,$125000-$149999,New England,Android Phone / Tablet
11354908342,2020-02-18 17:04:06,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Very liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,South Bend Mayor Pete Buttigieg,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,,,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,,,,,,,nothing - orange is my least favorite color,he's a criminal,honesty,Probably the Democratic nominee,I would possibly support the Democratic nominee but may just not vote,87106,> 60,Male,$10000-$24999,Mountain,Android Phone / Tablet
11354907089,2020-02-18 17:03:37,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,I don't know or I'd rather not say,No,Asian or Asian American,Fmr. V.P. Joe Biden,,,,,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,South Bend Mayor Pete Buttigieg,,,,None,None,Don’t know,I'm not sure at this time,I would definitely still support the Democratic nominee,30080,30-44,Female,$75000-$99999,South Atlantic,iOS Phone / Tablet
11354904457,2020-02-18 17:03:12,Yes I will likely vote in my state's Democratic primary or caucus,Slightly liberal,Yes,White or Caucasian,,,,Sen. Bernie Sanders,,South Bend Mayor Pete Buttigieg,,,,,,,,,,,,South Bend Mayor Pete Buttigieg,,,,Sen. Bernie Sanders,,,,,,,,,,,South Bend Mayor Pete Buttigieg,,,,,,,Sen. Bernie Sanders,,,,,,I don’t really like much about him other than his selective honesty,He’s an asshole,He is a socialist,Probably the Democratic nominee,I would definitely not support the Democratic nominee,35126,18-29,Male,$25000-$49999,East South Central,iOS Phone / Tablet
11354903533,2020-02-18 16:59:42,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,,,,,Sen. Elizabeth Warren,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,Sen. Elizabeth Warren,,,,,Yes,Yes,Yes,I'm not sure at this time,I would probably not support the Democratic nominee and may vote for President Trump,23238,18-29,Female,$0-$9999,South Atlantic,iOS Phone / Tablet
11354900049,2020-02-18 17:01:15,Yes I will likely vote in my state's Democratic primary or caucus,Slightly conservative,Yes,White or Caucasian,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,None,No,No,I'm not sure at this time,I would definitely not support the Democratic nominee,33135,30-44,Male,$25000-$49999,South Atlantic,iOS Phone / Tablet
11354897622,2020-02-18 17:01:30,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Neither liberal nor conservative,Yes,White or Caucasian,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,absolutely nothing,I dislike him personally - I think he's a bully and I think he disrespects the office and the nation and the world.,I think he's a bit too liberal but I could deal with him,Probably the Democratic nominee,I would probably still support the Democratic nominee,86401,45-60,Female,$25000-$49999,Mountain,Windows Desktop / Laptop
11354896805,2020-02-18 17:00:55,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,,,,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,South Bend Mayor Pete Buttigieg,,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,,,Strong Economy,Personal bravado..an a hole of gigantic proportions,Health care for all--Redistribute wealth,Probably the Democratic nominee,I would definitely still support the Democratic nominee,8619,> 60,Male,$100000-$124999,Middle Atlantic,Windows Desktop / Laptop
11354892944,2020-02-18 16:58:26,Yes I will likely vote in my state's Republican primary or caucus,Very liberal,Yes,Hispanic or Latino,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,Nothing,His ways,He will help the young,Probably the Democratic nominee,I would definitely still support the Democratic nominee,10029,45-60,Female,$10000-$24999,Middle Atlantic,iOS Phone / Tablet
11354891543,2020-02-18 16:57:43,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Very conservative,Unsure / Don’t know,White or Caucasian,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,nA,na,na,I'm not sure at this time,I don't know,41035,45-60,Male,$50000-$74999,East South Central,Android Phone / Tablet
11354889997,2020-02-18 16:55:50,I don't know or I'd rather not say,Neither liberal nor conservative,Unsure / Don’t know,Hispanic or Latino,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,I have not heard of any of these people,Fmr. V.P. Joe Biden,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,His honesty,The drama,Nothing,Neither / I don't intend to vote.,I don't know,92411,18-29,Female,$10000-$24999,Pacific,iOS Phone / Tablet
11354888524,2020-02-18 16:57:39,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Moderately conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,South Bend Mayor Pete Buttigieg,,,,,,,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,He is doing what he said he would do. Getting things done.,His tweets,Nothing. He is a hypocrite - a millionaire who pushes socialism. He does not live his beliefs.,Probably the Republican nominee,,97045,> 60,Male,Prefer not to answer,Pacific,Windows Desktop / Laptop
11354887169,2020-02-18 16:52:23,Yes I will likely vote in my state's Democratic primary or caucus,I don't know or I'd rather not say,Yes,Hispanic or Latino,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,Sen. Bernie Sanders,,,,,,Nothing,Everything,Insurance,Probably the Democratic nominee,I would definitely still support the Democratic nominee,93065,45-60,Female,$75000-$99999,Pacific,iOS Phone / Tablet
11354884561,2020-02-18 16:54:28,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Slightly liberal,No,White or Caucasian,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different way of thinking,Needs to monitor what he says,Don’t know much about him,Neither / I don't intend to vote.,I don't know,89128,30-44,Female,$75000-$99999,Mountain,iOS Phone / Tablet
11354884395,2020-02-18 16:55:26,Yes I will likely vote in my state's Republican primary or caucus,Very conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,His love of country and moral strength.,some of his tweets.,COMMUNIST.  Bad for any country.,Probably the Republican nominee,,8757,> 60,Female,$10000-$24999,Middle Atlantic,Windows Desktop / Laptop
11354881552,2020-02-18 16:54:31,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,Yes,Another race,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11354880784,2020-02-18 16:54:28,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,Fmr. V.P. Joe Biden,,,,,,Tom Steyer,,,,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Fmr. NYC Mayor Michael Bloomberg,South Bend Mayor Pete Buttigieg,Fmr. V.P. Joe Biden,,,,,,,,,,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,South Bend Mayor Pete Buttigieg,,Fmr. NYC Mayor Michael Bloomberg,,I don't find anything I like about him.,Lack of honesty,Outspoken,I'm not sure at this time,I would definitely still support the Democratic nominee,19403,> 60,Male,$175000-$199999,Middle Atlantic,Android Phone / Tablet
11354879601,2020-02-18 16:50:07,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Bernie Sanders,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Bernie Sanders,,,,,,He made animal cruelty a felony,Too many to list. He’s a criminal,New ideas hopefully can change politics,Probably the Democratic nominee,I would probably still support the Democratic nominee,54311,18-29,Female,$50000-$74999,East North Central,iOS Phone / Tablet
