Respondent ID,Start Date,Do you think you will participate in the 2020 presidential primary?,What best describes your political beliefs?,Are you a registered voter?,Which race/ethnicity best describes you? (Please choose only one.),Who do you think you will vote for in the 2020 general election?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Age,Gender,Household Income,Region,Device Type
11292716301,2020-01-22 18:17:38,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,Black or African American,I'm not sure at this time,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Andrew Yang,Sen. Michael Bennet,,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,Fmr. Gov. Deval Patrick,,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Andrew Yang,Sen. Michael Bennet,,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,,,,,,,,,,,,,,,45-60,Female,$10000-$24999,New England,Android Phone / Tablet
11292715653,2020-01-22 18:17:44,I don't know or I'd rather not say,Moderately conservative,Yes,Black or African American,I'm not sure at this time,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,Sen. Elizabeth Warren,,,,,,,,,18-29,Female,$75000-$99999,New England,iOS Phone / Tablet
11292715585,2020-01-22 18:17:50,Yes I will likely vote in my state's Democratic primary or caucus,Slightly liberal,Yes,Hispanic or Latino,Probably the Democratic nominee,,,,,,,,Andrew Yang,,,,,,,,,,,,,Andrew Yang,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Yang,,,,,,,,,,,,,Andrew Yang,,,,,,18-29,Female,$0-$9999,Pacific,iOS Phone / Tablet
11292715025,2020-01-22 18:17:50,Yes I will likely vote in my state's Democratic primary or caucus,Neither liberal nor conservative,Yes,Another race,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,Rep. John Delaney,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,18-29,Female,$50000-$74999,South Atlantic,iOS Phone / Tablet
11292715005,2020-01-22 18:17:45,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,Yes,White or Caucasian,I'm not sure at this time,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,Sen. Bernie Sanders,,,,,,,,,,45-60,Female,$25000-$49999,West North Central,Android Phone / Tablet
11292714832,2020-01-22 18:16:02,I don't know or I'd rather not say,Moderately liberal,Yes,Asian or Asian American,Probably the Democratic nominee,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,Andrew Yang,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Andrew Yang,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,,Fmr. V.P. Joe Biden,,,,,,,,,,,,South Bend Mayor Pete Buttigieg,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,,,,,,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Andrew Yang,,,,,,45-60,Female,$10000-$24999,Mountain,iOS Phone / Tablet
11292714710,2020-01-22 18:17:05,I don't know or I'd rather not say,Neither liberal nor conservative,Yes,White or Caucasian,I'm not sure at this time,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Andrew Yang,,,Fmr. NYC Mayor Michael Bloomberg,,,,Rep. Tulsi Gabbard,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Andrew Yang,,,Fmr. NYC Mayor Michael Bloomberg,,,,Rep. Tulsi Gabbard,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Andrew Yang,,,Fmr. NYC Mayor Michael Bloomberg,,,> 60,Male,$50000-$74999,Mountain,Android Phone / Tablet
11292714454,2020-01-22 18:17:33,Yes I will likely vote in my state's Democratic primary or caucus,I don't know or I'd rather not say,No,Hispanic or Latino,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,,,,Rep. John Delaney,,,Sen. Michael Bennet,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,Rep. John Delaney,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,Rep. John Delaney,,,,,,,,18-29,Female,$25000-$49999,East North Central,iOS Phone / Tablet
11292714407,2020-01-22 18:17:16,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,Andrew Yang,,,,,,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,Rep. John Delaney,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,,,Sen. Amy Klobuchar,,,Rep. John Delaney,,Andrew Yang,,,,,,18-29,Female,$75000-$99999,West North Central,Android Phone / Tablet
11292714331,2020-01-22 18:16:48,I don't know or I'd rather not say,I don't know or I'd rather not say,No,White or Caucasian,I'm not sure at this time,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,18-29,Female,$10000-$24999,East North Central,Android Phone / Tablet
11292714278,2020-01-22 18:15:39,Yes I will likely vote in my state's Republican primary or caucus,Very conservative,Yes,White or Caucasian,Probably the Republican nominee,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,45-60,Female,$0-$9999,East North Central,Android Phone / Tablet
11292714091,2020-01-22 18:17:11,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,Yes,White or Caucasian,Probably the Republican nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,30-44,Female,$50000-$74999,South Atlantic,iOS Phone / Tablet
11292713970,2020-01-22 18:17:30,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Slightly liberal,No,Asian or Asian American,Neither / I don't intend to vote.,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,Andrew Yang,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,Rep. Tulsi Gabbard,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,South Bend Mayor Pete Buttigieg,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,,Rep. Tulsi Gabbard,,,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Andrew Yang,,,,,,30-44,Female,$150000-$174999,Pacific,iOS Phone / Tablet
11292713936,2020-01-22 18:17:27,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,White or Caucasian,Probably the Republican nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,30-44,Female,$100000-$124999,East North Central,iOS Phone / Tablet
11292713820,2020-01-22 18:16:26,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,Sen. Elizabeth Warren,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,18-29,Female,$10000-$24999,Middle Atlantic,iOS Phone / Tablet
11292713803,2020-01-22 18:16:21,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,Tom Steyer,,,,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,Tom Steyer,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,18-29,Female,$75000-$99999,Pacific,Android Phone / Tablet
11292713405,2020-01-22 18:17:31,Yes I will likely vote in my state's Democratic primary or caucus,Neither liberal nor conservative,Yes,Asian or Asian American,I'm not sure at this time,,,Sen. Amy Klobuchar,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Amy Klobuchar,,,,,,,,,,,,,Sen. Amy Klobuchar,,,,,,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,18-29,Male,$25000-$49999,South Atlantic,Android Phone / Tablet
11292713303,2020-01-22 18:17:10,Yes I will likely vote in my state's Republican primary or caucus,Moderately conservative,Yes,White or Caucasian,Probably the Republican nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,30-44,Female,$75000-$99999,West South Central,iOS Phone / Tablet
11292713270,2020-01-22 18:17:16,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Andrew Yang,Sen. Michael Bennet,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,Andrew Yang,Sen. Michael Bennet,,Fmr. NYC Mayor Michael Bloomberg,,,18-29,Female,$50000-$74999,Mountain,Android Phone / Tablet
11292713223,2020-01-22 18:16:57,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,Yes,American Indian or Alaska Native,I'm not sure at this time,Fmr. V.P. Joe Biden,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,18-29,Female,$25000-$49999,West North Central,iOS Phone / Tablet
11292713220,2020-01-22 18:17:35,I don't know or I'd rather not say,I don't know or I'd rather not say,Unsure / Don’t know,Black or African American,Neither / I don't intend to vote.,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,18-29,Female,$25000-$49999,East South Central,Android Phone / Tablet
11292713137,2020-01-22 18:17:20,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,Probably the Democratic nominee,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,18-29,Female,Prefer not to answer,Middle Atlantic,iOS Phone / Tablet
11292713135,2020-01-22 18:17:05,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,Probably the Democratic nominee,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,Andrew Yang,Sen. Michael Bennet,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Andrew Yang,Sen. Michael Bennet,,,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,,,Rep. John Delaney,,,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,South Bend Mayor Pete Buttigieg,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,Sen. Michael Bennet,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,,,Rep. John Delaney,,,,,,Fmr. Gov. Deval Patrick,,18-29,Female,$100000-$124999,South Atlantic,iOS Phone / Tablet
11292713082,2020-01-22 18:17:46,Yes I will likely vote in my state's Republican primary or caucus,Very conservative,Yes,White or Caucasian,Probably the Republican nominee,,Rep. Tulsi Gabbard,,,,,South Bend Mayor Pete Buttigieg,,,,,,,,,,,,,,,,,,,,,Rep. Tulsi Gabbard,,,,,,,,,,,,,,,,,,,,,,,,,,Rep. Tulsi Gabbard,,,,,,,,,,,,18-29,Female,$25000-$49999,Pacific,Android Phone / Tablet
11292713018,2020-01-22 18:16:56,I don't know or I'd rather not say,Slightly conservative,Yes,Hispanic or Latino,I'm not sure at this time,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,18-29,Female,$25000-$49999,Pacific,iOS Phone / Tablet
11292712964,2020-01-22 18:17:33,I don't know or I'd rather not say,I don't know or I'd rather not say,Yes,Hispanic or Latino,I'm not sure at this time,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-29,Female,$25000-$49999,Pacific,iOS Phone / Tablet
11292712751,2020-01-22 18:16:43,Yes I will likely vote in my state's Democratic primary or caucus,Slightly liberal,Yes,White or Caucasian,Probably the Democratic nominee,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,18-29,Female,$150000-$174999,Middle Atlantic,iOS Phone / Tablet
11292712510,2020-01-22 18:15:45,Yes I will likely vote in my state's Democratic primary or caucus,Neither liberal nor conservative,Yes,White or Caucasian,I'm not sure at this time,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,Andrew Yang,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,South Bend Mayor Pete Buttigieg,,,,,,Rep. John Delaney,,,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,,,,,,Fmr. V.P. Joe Biden,,Sen. Amy Klobuchar,,,Rep. John Delaney,,Andrew Yang,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,18-29,Female,$0-$9999,Middle Atlantic,iOS Phone / Tablet
11292712384,2020-01-22 18:17:02,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,Hispanic or Latino,I'm not sure at this time,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,18-29,Female,$25000-$49999,Pacific,iOS Phone / Tablet
11292712258,2020-01-22 18:17:45,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,Hispanic or Latino,Probably the Democratic nominee,,,Sen. Amy Klobuchar,,,,,,,,,,,,,Sen. Amy Klobuchar,,,,,,,,,,,,,Sen. Amy Klobuchar,,,,,,,,,,,,,Sen. Amy Klobuchar,,,,,,,,,,,,,Sen. Amy Klobuchar,,,,,,,,,,,30-44,Female,$25000-$49999,East North Central,iOS Phone / Tablet
11292712256,2020-01-22 18:16:00,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,Yes,Asian or Asian American,I'm not sure at this time,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Andrew Yang,,,Fmr. NYC Mayor Michael Bloomberg,,,,Rep. Tulsi Gabbard,,Sen. Bernie Sanders,,,,Andrew Yang,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,Rep. Tulsi Gabbard,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Andrew Yang,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,18-29,Male,$25000-$49999,New England,iOS Phone / Tablet
11292711915,2020-01-22 18:16:10,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Andrew Yang,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,18-29,Female,$50000-$74999,Middle Atlantic,Android Phone / Tablet
11292711844,2020-01-22 18:16:53,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,I don't know or I'd rather not say,No,Another race,Neither / I don't intend to vote.,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,30-44,Male,$50000-$74999,Pacific,Android Phone / Tablet
11292711799,2020-01-22 18:17:34,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,Andrew Yang,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,,,Andrew Yang,,,,,South Bend Mayor Pete Buttigieg,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292711774,2020-01-22 18:16:26,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Probably the Democratic nominee,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Andrew Yang,,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,Sen. Elizabeth Warren,,,,,,,,,18-29,Female,$100000-$124999,South Atlantic,Android Phone / Tablet
11292711588,2020-01-22 18:17:24,I don't know or I'd rather not say,I don't know or I'd rather not say,No,Asian or Asian American,I'm not sure at this time,,,,,,,,,,,,Fmr. Gov. Deval Patrick,I have not heard of any of these people,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,I have not heard of any of these people,18-29,Female,$0-$9999,East South Central,iOS Phone / Tablet
11292711548,2020-01-22 18:17:09,Yes I will likely vote in my state's Democratic primary or caucus,Neither liberal nor conservative,Yes,American Indian or Alaska Native,Probably the Democratic nominee,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,18-29,Female,$100000-$124999,South Atlantic,iOS Phone / Tablet
11292711501,2020-01-22 18:16:26,I don't know or I'd rather not say,Moderately liberal,Yes,White or Caucasian,I'm not sure at this time,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,Sen. Michael Bennet,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,30-44,Female,$75000-$99999,Middle Atlantic,iOS Phone / Tablet
